price_1,price_2,order_large,order_test,additional_service,order_confirm,operator_request,delivery_address,One_click_order
69,69,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
10,10,false,false,false,true,true,true,false
36,34,false,false,false,true,true,true,false
12,12,false,false,false,true,true,true,false
20,8,false,false,false,true,true,true,false
36,36,false,false,false,true,false,true,false
35,35,false,false,false,true,false,true,false
47,47,false,false,false,true,false,true,false
143,143,false,false,false,true,true,true,false
3099,3099,false,false,false,true,true,true,false
3,3,false,false,false,true,false,true,false
10,10,false,false,false,true,false,true,false
425,425,false,false,false,true,false,true,false
31,31,false,false,false,true,true,true,false
75,75,false,false,false,true,true,true,false
7,4,false,false,false,true,true,true,false
80,80,false,false,false,true,true,true,false
299,209,true,false,false,true,true,true,false
2,2,false,false,false,true,true,true,false
70,70,false,false,false,true,true,true,false
32,32,false,false,false,true,true,true,false
19,19,false,false,false,true,false,true,false
32,32,false,false,false,true,false,true,false
94,94,false,false,false,true,true,true,false
135,41,false,false,false,true,false,true,false
135,41,false,false,false,true,false,true,false
164,164,false,false,false,true,true,true,false
95,95,false,false,false,true,true,true,false
29,29,false,false,false,true,true,true,false
64,64,false,false,false,true,false,true,false
11,7,false,false,false,true,true,true,false
5,5,false,false,false,true,false,true,false
18,18,false,false,false,true,false,true,false
1,1,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
40,40,false,false,false,true,true,true,false
20,20,false,false,false,true,true,true,false
599,599,false,false,false,true,true,true,false
10,7,false,false,false,true,true,true,false
27,11,false,false,false,true,true,true,false
12,12,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
11,11,false,false,false,true,false,true,false
15,15,false,false,false,true,false,true,false
8,8,false,false,false,true,true,true,false
82,82,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
27,27,false,false,false,true,true,true,false
25,10,false,false,false,true,false,true,false
150,100,false,false,false,true,true,true,false
66,50,false,false,false,true,false,true,false
277,209,false,false,false,true,true,true,false
32,32,false,false,false,true,true,true,false
50,50,false,false,false,true,true,true,false
68,68,false,false,false,true,true,true,false
3,3,false,false,false,true,false,true,false
3,2,false,false,false,true,false,true,false
88,88,false,false,false,true,false,true,false
40,40,false,false,false,true,false,true,false
11,3,false,false,false,true,true,true,false
599,599,false,false,false,true,true,true,false
399,399,false,false,false,true,true,true,false
15,15,false,false,false,true,false,true,false
15,15,false,false,false,true,false,true,false
9,9,false,false,false,true,true,true,false
19,19,false,false,false,true,false,true,false
10,10,false,false,false,true,false,true,false
17,8,false,false,false,true,false,true,false
17,17,false,false,false,true,true,true,false
15,15,false,false,false,true,false,true,false
15,15,false,false,false,true,true,true,false
18,18,false,false,false,true,false,true,false
88,88,false,false,false,true,true,true,false
3,3,false,false,false,true,false,true,false
49,49,false,false,false,true,false,true,false
55,55,false,false,false,true,true,true,false
40,40,false,false,false,true,false,true,false
38,31,false,false,false,true,true,true,false
160,160,false,false,false,true,false,true,false
98,98,false,false,false,true,false,true,false
579,579,false,false,false,true,true,true,false
55,22,false,false,false,true,true,true,false
46,46,false,false,false,true,false,true,false
45,45,false,false,false,true,false,true,false
10,8,false,false,false,true,true,true,false
7,7,false,false,false,false,false,true,false
95,95,false,false,false,true,true,true,false
559,559,false,false,false,true,true,true,false
49,49,false,false,false,true,false,true,false
22,22,false,false,false,true,true,true,false
40,40,false,false,false,true,true,true,false
12,9,false,false,false,false,false,true,false
11,11,false,false,false,true,true,true,false
19,19,false,false,false,true,false,true,false
157,94,false,false,false,true,false,true,false
17,17,false,false,false,true,false,true,false
5,5,false,false,false,true,true,true,false
14,14,false,false,false,true,false,true,false
25,25,false,false,false,true,true,true,false
50,50,false,false,false,true,true,true,false
100,100,false,false,false,true,true,true,false
14,14,false,false,false,true,false,true,false
245,245,false,false,false,true,true,true,false
1235,1235,false,false,false,true,true,true,false
18,18,false,false,false,false,false,true,false
18,18,false,false,false,true,true,true,false
345,345,false,false,false,true,true,true,false
59,55,false,false,false,true,true,true,false
11,11,false,false,false,true,true,true,false
5,5,false,false,false,false,true,true,false
4,4,false,false,false,true,true,true,false
64,64,false,false,false,true,true,true,false
34,34,false,false,false,true,true,true,false
2,2,false,false,false,true,true,true,false
159,159,false,false,false,true,true,true,false
54,54,false,false,false,true,false,true,false
10,10,false,false,false,true,true,true,false
8,8,false,false,false,true,false,true,false
29,29,false,false,false,true,true,true,false
25,16,false,false,false,true,true,true,false
24,24,false,false,false,true,true,true,false
25,16,false,false,false,true,true,true,false
12,12,false,false,false,true,true,true,false
315,315,false,false,false,true,true,true,false
145,145,false,false,false,true,true,true,false
23,23,false,false,false,true,true,true,false
32,32,false,false,false,true,false,true,false
15,15,false,false,false,true,true,true,false
3,2,false,false,false,true,false,true,false
20,20,false,false,false,true,true,true,false
39,31,false,false,false,true,true,true,false
37,37,false,false,false,true,true,true,false
69,69,false,false,false,true,true,true,false
1,1,false,false,false,true,true,true,false
10,10,false,false,false,true,false,true,false
7,7,false,false,false,true,true,true,false
9,9,false,false,false,true,false,true,false
25,25,false,false,false,true,false,true,false
65,65,false,false,false,true,true,true,false
4,4,false,false,false,true,false,true,false
40,40,false,false,false,true,true,true,false
75,75,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
100,100,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
16,12,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
30,30,false,false,false,true,false,true,false
8,8,false,false,false,true,true,true,false
36,36,false,false,false,true,true,true,false
413,413,false,false,false,true,true,true,false
4,4,false,false,false,true,true,true,false
50,50,false,false,false,true,true,true,false
24,24,false,false,false,true,true,true,false
559,559,false,false,false,true,false,true,false
30,30,false,false,false,true,false,true,false
14,14,false,false,false,true,false,true,false
6,3,false,false,false,true,false,true,false
5,5,false,false,false,true,true,true,false
7,7,false,false,false,false,true,true,false
9,9,false,false,false,true,true,true,false
70,70,false,false,false,true,true,true,false
28,28,false,false,false,true,true,true,false
22,22,false,false,false,true,false,true,false
48,48,false,false,false,false,false,true,false
22,22,false,false,false,true,true,true,false
4,4,false,false,false,true,true,true,false
21,21,false,false,false,false,true,true,false
4,4,false,false,false,true,true,true,false
31,31,false,false,false,true,false,true,false
32,32,false,false,false,true,false,true,false
8,8,false,false,false,true,true,true,false
30,30,false,false,false,true,false,true,false
45,32,false,false,false,true,true,true,false
70,70,false,false,false,true,false,true,false
6,6,false,false,false,true,true,true,false
141,109,false,false,false,true,false,true,false
59,59,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
35,35,false,false,false,true,true,true,false
9,9,false,false,false,true,true,true,false
60,18,false,false,false,true,false,true,false
17,17,false,false,false,true,true,true,false
9,9,false,false,false,true,true,true,false
38,38,false,false,false,true,true,true,false
26,26,false,false,false,true,false,true,false
49,49,false,false,false,true,true,true,false
4,1,false,false,false,false,true,true,false
29,29,false,false,false,true,true,true,false
22,22,false,false,false,true,false,true,false
14,14,false,false,false,true,true,true,false
120,120,false,false,false,true,true,true,false
68,68,false,false,false,true,false,true,false
48,48,false,false,false,true,false,true,false
36,36,false,false,false,true,true,true,false
24,24,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
30,30,false,false,false,true,false,true,false
26,9,false,false,false,false,true,true,false
150,150,false,false,false,true,true,true,false
8,8,false,false,false,true,true,true,false
49,38,false,false,false,true,false,true,false
16,12,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
149,149,false,false,false,true,true,true,false
219,219,false,false,false,true,true,true,false
51,51,false,false,false,true,false,true,false
30,30,false,false,false,true,false,true,false
240,240,true,false,false,true,true,true,false
69,45,false,false,false,true,false,true,false
69,69,false,false,false,true,true,true,false
20,20,false,false,false,true,false,true,false
16,11,false,false,false,true,false,true,false
70,70,false,false,false,true,true,true,false
1059,1059,false,false,false,true,false,true,false
30,12,false,false,false,true,true,true,false
23,23,false,false,false,true,false,true,false
25,25,false,false,false,true,true,true,false
58,58,false,false,false,true,false,true,false
15,15,false,false,false,false,true,true,false
110,110,true,false,false,true,true,true,false
5,5,false,false,false,false,false,true,false
22,22,false,false,false,true,true,true,false
35,35,false,false,false,true,true,true,false
20,20,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
1,1,false,false,false,true,true,true,false
31,31,false,false,false,true,true,true,false
7,4,false,false,false,true,true,true,false
24,24,false,false,false,true,true,true,false
40,40,false,false,false,true,true,true,false
9,9,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
33,33,false,false,false,true,true,true,false
36,36,false,false,false,true,false,true,false
6,6,false,false,false,true,true,true,false
16,16,false,false,false,true,true,true,false
69,30,false,false,false,true,true,true,false
69,40,false,false,false,true,false,true,false
4,4,false,false,false,true,true,true,false
25,25,false,false,false,true,true,true,false
39,39,false,false,false,true,true,true,false
5,5,false,false,false,true,false,true,false
47,38,false,false,false,true,false,true,false
26,26,false,false,false,true,false,true,false
33,33,false,false,false,true,false,true,false
20,20,false,false,false,true,true,true,false
17,17,false,false,false,true,true,true,false
69,69,false,false,false,true,true,true,false
29,29,false,false,false,true,false,true,false
25,25,false,false,false,true,true,true,false
20,20,false,false,false,true,true,true,false
325,198,false,false,false,true,false,true,false
9,3,false,false,false,true,true,true,false
15,15,false,false,false,false,true,true,false
46,32,false,false,false,true,false,true,false
29,29,false,false,false,true,true,true,false
365,365,false,false,false,true,true,true,false
5,5,false,false,false,true,true,true,false
25,25,false,false,false,true,true,true,false
69,69,false,false,false,true,true,true,false
50,50,false,false,false,true,true,true,false
35,35,false,false,false,true,true,true,false
89,89,false,false,false,true,true,true,false
22,22,false,false,false,true,false,true,false
23,23,false,false,false,true,true,true,false
89,89,false,false,false,true,true,true,false
15,12,false,false,false,true,false,true,false
27,27,false,false,false,true,false,true,false
15,15,false,false,false,true,true,true,false
30,12,false,false,false,true,false,true,false
42,42,false,false,false,true,false,true,false
27,27,false,false,false,true,false,true,false
7,7,false,false,false,true,true,true,false
10,2,false,false,false,true,true,true,false
16,16,false,false,false,false,true,true,false
89,89,false,false,false,true,false,true,false
80,80,false,false,false,true,true,true,false
329,329,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
10,10,false,false,false,true,false,true,false
50,44,false,false,false,true,true,true,false
95,95,false,false,false,true,false,true,false
98,60,false,false,false,true,true,true,false
7,7,false,false,false,true,true,true,false
100,100,false,false,false,true,true,true,false
13,4,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
447,447,false,false,false,true,true,true,false
8,8,false,false,false,true,true,true,false
42,42,false,false,false,true,true,true,false
35,35,false,false,false,true,true,true,false
15,15,false,false,false,true,false,true,false
949,949,true,false,false,true,true,true,false
12,12,false,false,false,true,false,true,false
25,25,false,false,false,true,true,true,false
4,4,false,false,false,true,true,true,false
15,15,false,false,false,false,true,true,false
69,69,false,false,false,true,false,true,false
33,33,false,false,false,true,false,true,false
12,12,false,false,false,true,false,true,false
25,25,false,false,false,false,false,true,false
60,60,false,false,false,true,false,true,false
67,67,false,false,false,true,false,true,false
19,19,false,false,false,true,false,true,false
26,26,false,false,false,true,false,true,false
6,6,false,false,false,true,true,true,false
50,20,false,false,false,true,true,true,false
20,20,false,false,false,true,false,true,false
75,75,false,false,false,true,false,true,false
4,4,false,false,false,true,true,true,false
25,25,false,false,false,true,false,true,false
87,87,false,false,false,true,false,true,false
10,10,false,false,false,false,false,true,false
14,14,false,false,false,true,false,true,false
21,21,false,false,false,true,true,true,false
5,5,false,false,false,false,true,true,false
9,9,false,false,false,true,false,true,false
105,105,false,false,false,true,true,true,false
35,35,false,false,false,true,true,true,false
60,18,false,false,false,true,false,true,false
31,31,false,false,false,true,true,true,false
59,35,false,false,false,true,false,true,false
17,7,false,false,false,true,false,true,false
43,43,false,false,false,false,true,true,false
15,15,false,false,false,true,true,true,false
120,110,false,false,false,true,true,true,false
7,7,false,false,false,true,true,true,false
1499,500,false,false,false,true,true,true,false
149,119,false,false,false,true,false,true,false
105,105,false,false,false,true,true,true,false
27,15,false,false,false,true,true,true,false
9,9,false,false,false,true,true,true,false
82,82,false,false,false,true,true,true,false
20,20,false,false,false,true,false,true,false
24,24,false,false,false,true,false,true,false
62,62,false,false,false,false,false,true,false
20,20,false,false,false,true,true,true,false
97,97,false,false,false,true,true,true,false
25,25,false,false,false,true,false,true,false
24,24,false,false,false,true,false,true,false
4,4,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
35,35,false,false,false,true,true,true,false
119,119,false,false,false,true,true,true,false
8,8,false,false,false,true,true,true,false
785,785,false,false,false,true,true,true,false
20,20,false,false,false,true,true,true,false
53,53,false,false,false,true,true,true,false
289,236,false,false,false,true,true,true,false
20,12,false,false,false,true,true,true,false
379,339,false,false,false,true,true,true,false
4,4,false,false,false,true,true,true,false
138,138,false,false,false,true,false,true,false
7,7,false,false,false,true,true,true,false
10,10,false,false,false,true,true,true,false
11,11,false,false,false,true,true,true,false
29,29,false,false,false,true,true,true,false
20,20,false,false,false,true,true,true,false
20,20,false,false,false,true,true,false,false
20,20,false,false,false,true,false,true,false
10,10,false,false,false,true,true,true,false
89,89,false,false,false,true,false,true,false
46,38,false,false,false,true,true,true,false
80,80,false,false,false,true,false,true,false
69,20,false,false,false,true,false,true,false
6,6,false,false,false,true,true,true,false
131,131,false,false,false,true,false,true,false
35,35,false,false,false,true,false,true,false
69,20,false,false,false,true,true,true,false
420,420,false,false,false,true,false,true,false
99,99,false,false,false,true,false,true,false
23,23,false,false,false,true,false,true,false
450,450,false,false,false,true,false,true,false
8,8,false,false,false,true,false,true,false
100,100,false,false,false,true,false,true,false
119,107,false,false,false,true,false,true,false
450,450,false,false,false,true,false,true,false
2429,2429,false,false,false,true,false,true,false
3,3,false,false,false,true,true,true,false
139,132,false,false,false,true,false,true,false
51,51,false,false,false,true,false,true,false
321,321,false,false,false,true,false,true,false
5,5,false,false,false,false,true,true,false
9,9,false,false,false,false,true,true,false
279,279,true,false,false,true,true,false,false
10,10,false,false,false,true,true,false,false
9,9,false,false,false,true,false,false,false
10,10,false,false,false,true,false,false,false
39,39,false,false,false,false,true,true,false
273,273,false,false,false,false,true,true,false
4,4,false,false,false,false,true,true,false
10,10,false,false,false,false,true,true,false
13,13,false,false,false,false,true,true,false
60,60,false,false,false,false,true,true,false
4,4,false,false,false,false,true,true,false
11,11,false,false,false,false,true,true,false
4,4,false,false,false,false,true,true,false
80,80,false,false,false,false,true,true,false
4,4,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
3,3,false,false,false,false,true,true,false
10,10,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
9,7,false,false,false,false,true,true,false
14,14,false,false,false,false,true,true,false
190,190,false,false,false,false,true,true,false
53,53,false,false,false,false,true,true,false
12,12,false,false,false,false,true,true,false
215,215,false,false,false,false,true,true,false
1,1,false,false,false,false,true,true,false
204,123,false,false,false,false,true,true,false
1,1,false,false,false,false,true,true,false
75,75,false,false,false,false,true,true,false
49,49,false,false,false,false,true,true,false
788,788,true,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
60,60,false,false,false,false,true,true,false
7,7,false,false,false,false,true,true,false
15,15,false,false,false,false,true,true,false
18,18,false,false,false,false,true,true,false
5,5,false,false,false,false,true,true,false
266,160,false,false,false,false,true,true,false
82,49,false,false,false,false,true,true,false
56,34,false,false,false,false,true,true,false
119,72,false,false,false,false,true,true,false
277,166,false,false,false,false,true,true,false
146,87,false,false,false,false,true,true,false
69,41,false,false,false,false,true,true,false
50,30,false,false,false,false,true,true,false
266,160,false,false,false,false,true,true,false
128,77,false,false,false,false,true,true,false
50,30,false,false,false,false,true,true,false
266,160,false,false,false,false,true,true,false
21,21,false,false,false,false,true,true,false
7,7,false,false,false,false,true,true,false
345,345,false,false,false,false,true,true,false
750,600,false,false,false,false,true,true,false
27,27,false,false,false,false,true,true,false
12,9,false,false,false,false,true,true,false
3,3,false,false,false,false,true,true,false
483,483,false,false,false,false,true,true,false
49,49,false,false,false,false,true,true,false
154,154,false,false,false,false,true,true,false
60,60,false,false,false,false,true,true,false
179,119,false,false,false,false,true,true,false
69,41,false,false,false,false,true,true,false
82,49,false,false,false,false,true,true,false
60,42,false,false,false,false,true,true,false
86,60,false,false,false,false,true,true,false
96,67,false,false,false,false,true,true,false
266,186,false,false,false,false,true,true,false
912,912,true,false,false,false,true,true,false
345,345,false,false,false,false,true,true,false
7,7,false,false,false,false,true,true,false
10,10,false,false,false,false,true,true,false
788,788,true,false,false,false,true,true,false
4,4,false,false,false,false,true,true,false
36,36,false,false,false,false,true,true,false
33,33,false,false,false,false,true,true,false
215,215,false,false,false,false,true,true,false
5,5,false,false,false,false,true,true,false
35,35,false,false,false,false,true,true,false
39,39,false,false,false,true,true,true,false
273,273,false,false,false,true,true,true,false
13,13,false,false,false,true,false,true,false
4,4,false,false,false,true,false,true,false
10,10,false,false,false,true,false,true,false
60,60,false,false,false,true,true,true,false
21,21,false,false,false,true,false,true,false
4,4,false,false,false,true,true,true,false
3,3,false,false,false,true,false,true,false
4,4,false,false,false,true,false,true,false
2,2,false,false,false,true,false,true,false
11,11,false,false,false,true,false,true,false
4,4,false,false,false,true,false,true,false
10,10,false,false,false,true,false,true,false
190,190,false,false,false,true,false,true,false
2,2,false,false,false,true,true,true,false
345,345,false,false,false,true,false,true,false
6,6,false,false,false,true,true,true,false
14,14,false,false,false,true,true,true,false
9,7,false,false,false,true,false,true,false
204,123,false,false,false,true,false,true,false
12,12,false,false,false,true,true,true,false
53,53,false,false,false,true,false,true,false
1,1,false,false,false,true,false,true,false
215,215,false,false,false,true,false,true,false
750,600,false,false,false,true,true,true,false
80,80,false,false,false,true,true,true,false
1,1,false,false,false,true,false,true,false
3,3,false,false,false,true,false,true,false
4,4,false,false,false,true,false,true,false
154,154,false,false,false,true,true,true,false
10,10,false,false,false,true,false,true,false
27,27,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
483,483,false,false,false,true,true,true,false
345,345,false,false,false,true,true,true,false
60,60,false,false,false,true,false,true,false
7,7,false,false,false,true,false,true,false
12,9,false,false,false,true,false,true,false
36,36,false,false,false,true,true,true,false
75,75,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
2,2,false,false,false,true,true,true,false
60,60,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
7,7,false,false,false,true,true,true,false
7,7,false,false,false,false,true,true,false
5,5,false,false,false,true,true,true,false
18,18,false,false,false,true,true,true,false
33,33,false,false,false,true,false,true,false
5,5,false,false,false,true,true,true,false
35,35,false,false,false,true,false,true,false
215,215,false,false,false,true,true,true,false
14,8,false,false,false,false,true,true,false
3,3,false,false,false,true,false,false,false
16,16,false,false,false,false,true,true,false
90,63,false,false,false,false,true,true,false
67,47,false,false,false,false,true,true,false
50,35,false,false,false,false,true,true,false
61,42,false,false,false,false,true,true,false
11,8,false,false,false,true,true,true,false
38,38,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
361,253,false,false,false,false,true,true,false
609,597,false,false,false,false,true,true,false
669,669,false,false,false,false,true,true,false
4,4,false,false,false,false,true,true,false
278,195,false,false,false,false,true,true,false
86,60,false,false,false,false,true,true,false
343,240,false,false,false,false,true,true,false
38,38,false,false,false,false,true,true,false
90,63,false,false,false,false,true,true,false
29,25,false,false,false,false,true,true,false
29,29,false,false,false,false,true,true,false
389,389,false,false,false,false,true,true,false
54,38,false,false,false,false,true,true,false
432,303,false,false,false,false,true,true,false
115,115,false,false,false,false,true,true,false
9,9,false,false,false,false,true,true,false
7,7,false,false,false,false,true,true,false
39,39,false,false,false,false,true,true,false
88,56,false,false,false,false,true,true,false
165,116,false,false,false,false,true,true,false
15,15,false,false,false,false,true,true,false
54,38,false,false,false,false,true,true,false
30,30,false,false,false,false,true,true,false
134,93,false,false,false,false,true,true,false
469,469,false,false,false,false,true,true,false
139,89,false,false,false,false,true,true,false
61,42,false,false,false,false,true,true,false
469,469,false,false,false,false,true,true,false
361,253,false,false,false,false,true,true,false
41,41,false,false,false,false,true,true,false
83,58,false,false,false,false,true,true,false
170,119,false,false,false,false,true,true,false
7,7,false,false,false,false,true,true,false
69,48,false,false,false,false,true,true,false
93,65,false,false,false,false,true,true,false
139,97,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
11,8,false,false,false,true,false,true,false
579,519,true,false,false,false,true,true,false
56,56,false,false,false,false,true,true,false
266,160,false,false,false,true,true,true,false
146,87,false,false,false,true,false,true,false
69,41,false,false,false,true,true,true,false
56,34,false,false,false,true,true,true,false
119,72,false,false,false,true,true,true,false
277,166,false,false,false,true,true,true,false
82,49,false,false,false,true,false,true,false
266,160,false,false,false,false,true,true,false
69,41,false,false,false,true,false,true,false
128,77,false,false,false,true,true,true,false
50,30,false,false,false,true,true,true,false
343,240,false,false,false,true,false,true,false
669,669,false,false,false,true,true,true,false
912,912,true,false,false,true,true,true,false
38,38,false,false,false,true,true,true,false
115,115,false,false,false,true,true,true,false
67,47,false,false,false,true,true,true,false
7,7,false,false,false,true,false,true,false
90,63,false,false,false,true,true,true,false
86,60,false,false,false,true,false,true,false
139,89,false,false,false,true,true,true,false
30,30,false,false,false,true,false,true,false
90,63,false,false,false,true,true,true,false
609,597,false,false,false,true,true,true,false
54,38,false,false,false,true,false,true,false
134,93,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
295,295,false,false,false,true,true,true,false
61,42,false,false,false,true,false,true,false
15,15,false,false,false,true,true,true,false
432,303,false,false,false,true,false,true,false
469,469,false,false,false,true,true,true,false
88,56,false,false,false,false,true,true,false
389,389,false,false,false,true,true,true,false
278,195,false,false,false,true,true,true,false
361,253,false,false,false,true,true,true,false
29,25,false,false,false,true,true,true,false
41,41,false,false,false,true,false,true,false
38,38,false,false,false,true,true,true,false
82,49,false,false,false,true,true,true,false
29,29,false,false,false,true,true,true,false
61,42,false,false,false,true,true,true,false
86,60,false,false,false,true,false,true,false
165,116,false,false,false,true,false,true,false
16,16,false,false,false,true,false,true,false
50,35,false,false,false,true,true,true,false
54,38,false,false,false,true,false,true,false
60,42,false,false,false,true,false,true,false
9,9,false,false,false,true,true,true,false
4,4,false,false,false,true,false,true,false
39,39,false,false,false,true,true,true,false
788,788,true,false,false,true,true,true,false
788,788,true,false,false,true,true,true,false
469,469,false,false,false,true,false,true,false
361,253,false,false,false,true,true,true,false
266,160,false,false,false,true,true,true,false
50,30,false,false,false,true,true,true,false
96,67,false,false,false,true,false,true,false
69,48,false,false,false,true,true,true,false
139,97,false,false,false,true,true,true,false
7,7,false,false,false,true,false,true,false
93,65,false,false,false,true,true,true,false
6,6,false,false,false,false,true,true,false
56,56,false,false,false,true,true,true,false
83,58,false,false,false,true,false,true,false
170,119,false,false,false,true,false,true,false
266,186,false,false,false,true,true,true,false
579,519,true,false,false,true,true,true,false
30,24,false,false,false,false,true,true,true
8,8,false,false,false,false,true,true,false
80,80,false,false,false,false,true,true,false
545,545,true,false,false,false,true,true,false
25,25,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
3,3,false,false,false,true,true,true,false
49,49,false,false,false,true,true,true,false
7,7,false,false,false,true,true,true,false
215,215,false,false,false,false,true,true,false
215,215,false,false,false,true,true,true,false
161,136,false,false,false,true,true,false,false
5,5,false,false,false,true,true,true,false
38,38,false,false,false,false,true,true,false
49,49,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
107,107,false,false,false,true,true,true,true
51,43,false,false,false,false,true,true,false
12,12,false,false,false,false,true,true,false
70,70,false,false,false,false,true,true,false
449,449,false,false,false,false,true,true,false
15,15,false,false,false,false,true,true,false
180,180,false,false,false,false,true,true,false
7,5,false,false,false,true,true,false,false
7,7,false,false,false,true,true,false,false
21,21,false,false,false,true,true,true,false
11,11,false,false,false,true,true,true,false
99,99,false,false,false,true,true,true,false
20,20,false,false,false,false,false,true,false
28,28,false,false,false,false,true,true,false
59,59,false,false,false,true,true,true,false
460,460,true,false,false,false,true,true,false
51,51,false,false,false,true,true,true,false
119,119,true,false,false,true,false,true,false
14,14,false,false,false,true,true,true,false
6,6,false,false,false,true,true,true,false
55,33,false,false,false,false,true,true,false
75,68,false,false,false,true,true,true,false
299,299,false,false,false,true,true,true,false
39,39,false,false,false,true,true,true,false
20,20,false,false,false,false,true,true,false
5,5,false,false,false,true,true,true,false
23,19,false,false,false,true,true,true,false
7,7,false,false,false,false,true,true,false
4,3,false,false,false,false,true,true,false
13,13,false,false,false,true,false,true,false
2,2,false,false,false,true,false,true,false
3,3,false,false,false,true,false,true,false
95,70,false,false,false,true,true,true,false
54,54,false,false,false,true,true,true,false
266,160,false,false,false,false,true,true,false
239,239,false,false,false,true,true,true,false
15,15,false,false,false,true,true,true,false
16,16,false,false,false,true,true,true,false
135,89,false,false,false,true,false,true,false
35,14,false,false,false,false,true,true,false
3,3,false,false,false,true,true,true,false
13,13,false,false,false,true,true,true,false
12,12,false,false,false,false,true,true,false
300,179,false,false,false,false,true,true,false
10,10,false,false,false,false,false,true,false
23,15,false,false,false,true,true,true,false
18,18,false,false,false,true,false,true,false
7,4,false,false,false,true,false,true,false
639,639,true,false,false,true,true,true,false
120,120,true,false,false,false,true,true,false
8,6,false,false,false,true,true,false,false
4,3,false,false,false,true,true,false,false
31,31,false,false,false,true,true,true,true
17,17,false,false,false,true,false,true,false
719,719,false,false,false,true,true,true,true
14,14,false,false,false,true,true,true,false
11,7,false,false,false,true,true,false,false
15,10,false,false,false,true,true,true,true
180,180,false,false,false,true,true,true,true
36,28,false,false,false,true,true,true,true
203,203,false,false,false,true,false,true,false
7,7,false,true,false,true,true,true,true
159,159,false,false,false,true,false,false,false
220,110,false,false,false,false,true,true,true
9,9,false,false,false,true,true,true,false
11,11,false,false,false,true,true,true,false
25,25,false,false,false,true,true,true,false
55,55,false,false,false,false,true,true,false
99,69,false,false,false,true,true,true,false
2,2,false,false,false,false,true,true,false
150,150,false,false,false,false,true,true,false
20,20,false,false,false,true,false,true,false
6,4,false,false,false,false,true,true,false
4,3,false,false,false,false,true,true,false
10,8,false,false,false,true,true,true,false
59,59,false,false,false,true,true,true,true
20,13,false,false,false,false,true,true,false
649,649,false,false,false,true,true,true,false
96,67,false,false,false,false,true,true,false
3,3,false,false,false,true,true,true,false
29,29,false,false,false,true,false,true,false
266,160,false,false,false,false,true,true,false
30,30,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
11,11,false,false,false,false,true,true,false
9,9,false,false,false,false,true,true,false
15,15,false,false,false,true,true,false,false
20,20,false,false,false,true,false,true,false
125,65,false,true,false,false,true,true,false
8,7,false,false,false,true,false,true,false
851,510,false,false,false,false,true,true,false
8,8,false,false,false,true,false,false,false
100,100,false,false,false,true,true,false,false
12,12,false,false,false,false,true,true,false
146,146,false,false,false,true,true,false,false
45,45,false,false,false,true,false,false,false
15,15,false,false,false,true,false,false,false
3,2,false,false,false,true,true,false,false
5,5,false,false,false,false,true,true,false
14,7,false,false,false,true,false,false,false
19,13,false,false,false,false,true,true,false
59,59,false,false,false,true,true,false,false
32,26,false,false,false,true,false,false,false
11,11,false,false,false,true,false,false,false
4,4,false,false,false,false,true,true,false
3,3,false,false,false,false,true,true,false
9,9,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
6,6,false,false,false,false,true,true,false
2,2,false,false,false,false,true,true,false
1,1,false,false,false,false,true,true,false
560,395,false,false,false,true,true,false,false
8,8,false,false,false,true,true,true,false
80,80,false,false,false,true,false,true,false
7,7,false,false,false,true,true,true,false
25,25,false,false,false,true,true,true,false
161,136,false,false,false,true,true,false,false
49,49,false,false,false,true,true,true,false
215,215,false,false,false,false,false,true,false
30,24,false,false,false,false,true,true,true
3,3,false,false,false,true,true,true,false
